session_id,user_id,charger_id,session_duration,power_usage,time_of_day,location,policy_type,role,behavior_context,risk_score,access_granted_ai,access_granted_noai,decision_latency_ai,decision_latency_noai,blockchain_delay,pet_time,ai_override,session_validity
7014,18,8,7,7.57,afternoon,Manchester,RBAC,User,normal,0.0,True,True,136.17478041672595,125.22120544743997,152.4121445930232,87.84910723928571,False,valid
7015,13,5,12,10.98,evening,Manchester,ABAC,User,normal,0.4843060894746919,True,True,196.25816066143335,104.27481868909487,204.7769204148303,103.40641802368327,False,valid
7016,15,1,28,1.61,afternoon,Manchester,DAC,Fleet,normal,0.3493018429346053,True,True,192.04166457472405,108.57978618037852,278.94898734611684,85.48792838459721,False,valid
7017,4,2,19,16.46,morning,Birmingham,ABAC,Admin,normal,0.4074020830425617,True,True,223.92285780175564,95.37099157381355,204.8869731750454,95.24286176492504,False,valid
7018,18,10,47,9.89,off_hours,London,ABAC,Fleet,normal,0.49018339899977825,True,True,166.84178047463527,95.56556266528968,173.69204095354274,63.486689790962316,False,valid
7019,10,3,35,12.13,afternoon,Manchester,RBAC,User,normal,0.165561607152996,True,True,191.22802282851876,158.65592829979795,248.31330623344428,85.70470892322176,False,valid
7020,7,4,77,3.59,afternoon,Birmingham,RBAC,User,normal,0.05267348700369778,True,True,179.6441705012805,142.94484699077026,248.87042098805415,93.0611200070438,False,valid
7021,6,9,107,21.83,evening,London,RBAC,User,normal,0.3152861923654167,True,True,195.69477433371867,154.28717778822215,197.2213794467271,83.57250314531143,False,valid
7022,13,10,49,7.49,off_hours,anomaly,RBAC,Fleet,anomalous,1.0,False,False,191.766765046289,123.73731204206479,193.98552160400124,77.42960790329921,False,valid
7023,18,10,70,14.41,off_hours,anomaly,ABAC,User,normal,0.369796316681271,True,True,156.48358894527942,106.08033752699697,232.86130116447578,98.00832530363681,False,valid
7024,9,5,12,13.29,afternoon,Birmingham,RBAC,User,normal,0.12646798912495177,True,True,186.8756303415723,79.0782777960913,190.94295340317615,96.88931057396374,False,valid
7025,11,6,75,17.53,afternoon,Manchester,RBAC,User,normal,0.040123143274055084,True,True,187.00148444940677,94.83925853294008,170.71805991178778,85.0276084708254,False,valid
7026,16,3,112,7.31,afternoon,London,RBAC,User,anomalous,0.6335740804549054,False,False,223.62517499409984,140.61282894535472,203.3786988130876,71.01526609916115,False,valid
7027,8,2,119,16.92,afternoon,Birmingham,RBAC,User,normal,0.1734649393377213,True,True,173.68986519062048,103.21749512221663,202.49125168831344,76.80467978936643,False,valid
7028,5,2,107,9.16,off_hours,London,DAC,User,normal,0.26483162040354735,True,True,163.88991655628485,107.38966629142277,149.66480473021238,66.00944830232339,False,valid
7029,15,6,110,9.75,evening,London,RBAC,User,normal,0.19299442411644868,True,True,196.64340957297304,112.34774446380065,212.49297702063348,50.26871214830924,False,valid
7030,2,6,61,15.19,morning,Birmingham,RBAC,User,normal,0.24826511555779263,True,True,186.8820111826183,124.02739742687972,200.9920380240466,89.53016783456242,False,valid
7031,5,7,84,17.51,morning,Manchester,ABAC,User,normal,0.24114663156641492,True,True,171.52009827394798,114.09587366256812,202.52417094731112,104.22789355371212,False,valid
7032,10,9,103,15.07,off_hours,London,RBAC,Admin,normal,0.3632785371625647,True,True,177.0354032132431,103.72182066782946,196.2416647721043,89.10917399007212,False,valid
7033,19,3,34,19.92,evening,London,MAC,User,normal,0.24684139826646315,True,True,203.77028071102754,95.97058197785397,178.2221309040316,65.42582332676342,False,valid
7034,14,7,78,7.13,afternoon,Birmingham,DAC,User,normal,0.2641711583027999,True,True,161.952637857556,118.15639133526363,216.28065828325862,91.55914461852085,False,valid
7035,13,7,106,19.93,evening,Birmingham,RBAC,User,normal,0.28462399166472446,True,True,183.23847657142497,127.71263639136652,213.94210403970504,81.90829293054331,False,valid
7036,14,8,22,3.92,afternoon,Manchester,RBAC,Admin,normal,0.33971919645372994,True,True,226.4279864258636,103.72289063470954,242.71809209378415,63.26836242722932,False,valid
7037,4,5,118,14.92,evening,London,ABAC,User,normal,0.2707765727546298,True,True,163.30895326066758,103.94952812570415,287.62768047003397,68.78673362538935,False,valid
7038,7,3,73,12.59,evening,Manchester,ABAC,User,anomalous,0.7812283585860872,False,False,171.9377445444195,142.31811923915723,177.77522832455298,58.22038801622043,False,valid
7039,18,2,97,11.49,evening,London,MAC,User,normal,0.29784012828952056,True,True,198.74799849128988,109.7925061210559,174.69468101399988,68.00890929664337,False,valid
7040,6,4,43,7.67,afternoon,London,RBAC,User,normal,0.31758414484076325,True,True,161.21809816242651,124.47813191868795,237.7721336339217,65.74228560807082,False,valid
7041,15,8,64,11.68,afternoon,Manchester,RBAC,User,normal,0.2585580668541634,True,True,181.68206326586616,117.88960568014637,270.5952569622809,89.84843249482475,False,valid
7042,11,5,102,4.56,morning,Manchester,ABAC,User,normal,0.22527382811449417,True,False,177.43133637862158,94.45373074374945,219.40438345933967,84.32774998064572,True,valid
7043,17,1,47,8.88,off_hours,Manchester,DAC,Admin,anomalous,0.8147179223048833,False,False,177.6144650685845,112.13568511437099,240.17194836099858,75.03441661646299,False,valid
7044,10,3,49,3.25,off_hours,Birmingham,MAC,User,normal,0.4159582047599413,True,True,208.98402348696297,117.2379844201141,174.5853744812169,90.648142524958,False,valid
7045,16,5,27,13.09,evening,Manchester,MAC,User,normal,0.23843517262663932,True,True,220.90762668694492,95.37117022700085,210.7495974151902,63.39506892430976,False,valid
7046,19,6,73,3.19,off_hours,Birmingham,RBAC,Admin,anomalous,0.973630057409932,False,False,196.34871759048727,119.29051524087822,171.7354734981866,48.44169813830006,False,valid
7047,11,2,98,4.54,evening,Birmingham,MAC,Admin,normal,0.3722335817081323,True,True,129.13301806023074,137.8161074461462,128.76688968437713,91.20558481412215,False,valid
7048,7,8,10,2.98,morning,Manchester,RBAC,User,normal,0.2578815972354851,True,True,198.46045414308793,134.14522425063805,89.99468846558173,55.468532133248786,False,valid
7049,14,7,60,9.13,evening,London,RBAC,User,normal,0.1874495890360638,True,True,213.03363558097422,92.39705365855644,255.85028356513342,75.80508032081899,False,valid
7050,1,7,114,18.71,afternoon,Birmingham,RBAC,Fleet,normal,0.32079991585249557,True,True,194.09130490636483,123.05161152946498,207.67236059311404,50.98437096909352,False,valid
7051,17,7,112,20.06,afternoon,Birmingham,DAC,User,normal,0.06168619636754799,True,True,184.65251857114797,112.38683536138367,160.68448641241685,74.71141644350298,False,valid
7052,13,5,8,2.7,afternoon,London,RBAC,Fleet,normal,0.19739062804634158,True,True,176.56105642382548,105.80182231928038,306.43946913714245,75.15165810491152,False,valid
7053,8,2,97,14.4,afternoon,Manchester,MAC,User,normal,0.23001113389219643,True,True,184.72909365147189,134.69601125947796,210.02593786627267,75.96443062658494,False,valid
7054,19,8,27,15.44,evening,London,RBAC,User,normal,0.19440109921545856,True,True,164.71025916075553,124.16357767035842,157.9915907943128,93.04804879364104,False,valid
7055,8,3,10,12.3,morning,London,MAC,User,normal,0.0779749512286558,True,True,166.3975925547644,117.0800231359376,203.6942490221282,66.54231496182675,False,valid
7056,17,3,36,15.07,morning,Manchester,RBAC,Fleet,normal,0.32018295915170353,True,True,221.0802697447652,96.63832492646038,247.11853845692104,64.20909407648196,False,valid
7057,5,2,110,6.06,evening,London,DAC,Admin,normal,0.2747727816064493,True,True,182.72492602521916,116.98748822348429,181.5793893127083,91.09737096328736,False,valid
7058,11,2,22,11.38,evening,London,ABAC,User,normal,0.26910140811262684,True,True,173.86115101522415,117.98369704710262,180.0398010848508,101.07893338914897,False,valid
7059,14,2,19,9.33,afternoon,Manchester,RBAC,User,normal,0.13076811183174059,True,True,180.56614465235353,102.37242399539522,259.08644808618567,99.67883558302478,False,valid
7060,10,6,44,3.07,morning,Birmingham,RBAC,User,normal,0.19118224800812222,True,True,189.79180793045262,134.6945240975367,199.97650286966382,92.64561095252706,False,valid
7061,12,8,100,14.21,afternoon,Birmingham,ABAC,Fleet,normal,0.31086843257364466,True,True,155.77168433859856,110.71799449420828,179.50049354817725,70.23850850230274,False,valid
7062,3,3,77,11.5,evening,anomaly,RBAC,User,normal,0.3221348052698127,True,True,203.7763717512648,153.0162051975992,163.52443626759273,91.47734665483672,False,valid
7063,9,6,105,6.92,evening,Manchester,RBAC,User,normal,0.36037069857949106,True,True,208.40668279647295,123.64528530632077,155.37572190505517,78.43515879486446,False,valid
7064,11,3,78,11.05,morning,Manchester,ABAC,Fleet,normal,0.3545788871379256,True,True,191.039499928542,126.69788517179596,138.12485508261574,93.92060513269851,False,valid
7065,9,9,88,17.33,off_hours,Birmingham,MAC,User,normal,0.37314762077649044,True,True,186.1725120082874,153.5777706899794,202.80832518186986,75.98556657342722,False,valid
7066,1,1,10,17.87,morning,Manchester,RBAC,User,anomalous,0.7841107191408672,False,False,224.5461490118208,150.2881247363847,236.83122307352778,85.21026905511411,False,valid
7067,18,7,116,14.71,morning,London,ABAC,User,normal,0.15121330035180228,True,True,205.03828197835352,109.09303706521868,200.15396860052059,97.05712590315616,False,valid
7068,3,8,67,10.93,afternoon,London,ABAC,User,normal,0.2618220804525709,True,True,174.78894948180496,129.11875441812796,179.75026681040245,100.24132064730148,False,valid
7069,14,9,71,13.18,afternoon,Birmingham,DAC,User,normal,0.19431967053759222,True,True,210.19287244949166,127.93184126752128,128.86285745602157,63.55780671700192,False,valid
7070,4,5,110,9.21,off_hours,London,MAC,User,normal,0.4452154769675775,True,True,136.05851479583333,129.69167103795453,235.49137882959562,115.80565629076054,False,valid
7071,5,6,15,3.83,morning,London,RBAC,User,anomalous,0.6352730751120403,False,False,147.73482647973026,129.1115796109879,147.9160824447159,86.1633295650856,False,valid
7072,10,5,47,9.22,afternoon,Manchester,MAC,User,normal,0.18760158765700194,True,True,165.43862869848965,125.03541373140432,142.50158577524064,67.12634171870727,False,valid
7073,5,10,21,12.23,afternoon,Birmingham,RBAC,Admin,normal,0.29768252866307165,True,True,182.09220420574897,124.61726743857011,247.68385898117836,81.82312136232356,False,valid
7074,3,5,100,13.66,afternoon,London,RBAC,Admin,normal,0.26408425055779355,True,True,175.82150001842976,153.38848804000645,244.80908190681205,86.29953822408662,False,valid
7075,20,7,8,20.66,morning,Manchester,RBAC,User,normal,0.25312546761515076,True,True,188.514660311449,100.81056894043662,177.6054135753624,62.073238052309556,False,valid
7076,9,4,67,17.37,morning,London,MAC,User,normal,0.33882508382195275,True,True,180.3606891487484,109.49314618424597,218.1678856759587,60.43901214070857,False,valid
7077,12,6,72,4.36,afternoon,Manchester,DAC,Admin,normal,0.2231251240306732,True,True,188.4009104637713,121.15476631857388,215.56610540516098,62.14145595409779,False,valid
7078,2,4,85,4.82,afternoon,Manchester,DAC,User,normal,0.14153229166370257,True,True,158.77152440300225,140.86065844595154,267.8562796012435,63.12780799425403,False,valid
7079,11,2,45,3.29,evening,London,ABAC,Admin,normal,0.4438594263455443,True,True,172.8794389864977,124.21129102191004,151.51767648454552,62.742741401814065,False,valid
7080,1,2,87,16.55,evening,anomaly,RBAC,User,normal,0.3138200064455495,True,True,162.84600081400725,134.24274807426448,214.61146144076042,85.55777267345299,False,valid
7081,16,4,9,15.89,afternoon,Birmingham,RBAC,User,normal,0.13983284510995841,True,True,217.18865900832088,136.8009340807065,157.08489163521472,97.10040472539751,False,valid
7082,3,5,36,21.72,afternoon,London,RBAC,User,normal,0.128915587426796,True,True,149.25741964423875,123.63045084151666,248.29279206739545,68.65585573567624,False,valid
7083,13,1,90,12.06,off_hours,London,ABAC,User,normal,0.3709890029704654,True,True,186.66238529013862,95.24304231204184,264.61168704070866,62.641216820157126,False,valid
7084,15,3,74,18.39,afternoon,London,MAC,User,normal,0.2635856431698385,True,True,181.15808165209268,92.01012512854375,247.68096246228538,85.25485976564477,False,valid
7085,1,5,39,13.19,afternoon,Birmingham,RBAC,User,normal,0.17060269125691496,True,True,139.52776136168757,106.11971586091231,144.80526582357797,88.81414137787883,False,valid
7086,16,8,26,19.38,evening,London,ABAC,Fleet,anomalous,0.9100965967940581,True,False,158.500073807759,116.46655141301932,168.91073508443824,59.19184282938206,True,valid
7087,15,4,69,16.2,evening,London,ABAC,Admin,normal,0.3055360442341996,True,True,211.18102023347703,141.11933628593818,197.44205590132557,95.44975265233882,False,valid
7088,6,6,88,14.57,afternoon,Manchester,DAC,Admin,normal,0.3029980179593179,True,True,196.26120216262927,127.07175189955763,244.46229365750554,85.57014256269109,False,valid
7089,15,4,26,12.95,morning,London,RBAC,User,normal,0.3404315768007198,True,True,153.4422977680623,110.57636309076224,257.1792630967821,72.95015250623307,False,valid
7090,20,5,116,16.24,morning,London,ABAC,User,normal,0.20617760668564808,True,True,132.0943189422606,122.10440062767492,166.05495088689258,86.5773629768677,False,valid
7091,18,7,15,9.93,evening,Manchester,RBAC,Admin,normal,0.3702091647207654,True,True,211.9681397698643,95.52668856996588,189.45529069405262,89.15086656474871,False,valid
7092,17,8,81,3.21,morning,London,RBAC,User,normal,0.16036720216281347,True,True,212.51677397264916,138.1653958897781,248.4260215113619,59.90653069730874,False,valid
7093,14,10,110,2.03,afternoon,Birmingham,RBAC,User,normal,0.17386326813755898,True,True,159.97020708388658,127.1427456764164,183.01138180932546,61.19358325517569,False,valid
7094,18,10,7,11.16,morning,Birmingham,RBAC,User,normal,0.08395067432077202,True,True,215.8618627607405,107.68993905038587,155.6804386814299,105.24742481118068,False,valid
7095,17,8,13,13.67,morning,Manchester,ABAC,User,normal,0.0773326280557626,True,True,164.20341909300254,120.568691035295,236.3687455151316,73.17595505736381,False,valid
7096,1,7,64,2.84,afternoon,Manchester,ABAC,User,normal,0.2326668356015161,True,True,199.97119830649933,95.27682889104938,229.5120241953589,92.87687947695458,False,valid
7097,14,4,80,7.17,morning,Manchester,MAC,User,normal,0.14854730307560585,False,True,130.24565185058884,143.73546233901325,240.8192467810366,118.51645415269797,True,valid
7098,7,4,91,7.9,morning,Manchester,MAC,User,normal,0.13349357546209573,True,True,165.6375922901908,102.26147412310775,192.7507878750193,53.8792949794278,False,valid
7099,1,2,18,12.91,evening,London,RBAC,Admin,normal,0.31188522526759915,True,True,169.01601083598754,110.75140117124401,220.1017643878939,55.83821899716591,False,valid
7100,3,9,101,6.99,afternoon,London,DAC,User,normal,0.039299684495119336,True,True,148.8143716388927,153.68081720801533,160.03121941680527,64.50442206994533,False,valid
7101,11,6,22,3.19,evening,Birmingham,MAC,Admin,normal,0.2362597189321784,True,True,181.93947931103858,90.3321242002286,173.37715077476477,84.98016353807307,False,valid
7102,18,3,117,4.63,morning,London,ABAC,User,normal,0.0780844921059736,True,True,193.84882513083573,120.16373100067686,217.14962680316214,73.2938967610057,False,valid
7103,14,3,109,4.82,off_hours,Manchester,RBAC,User,normal,0.38349891512093104,True,True,195.2415347584728,118.72903249311236,219.8373150469433,85.83617512378052,False,valid
7104,3,1,77,18.73,off_hours,Manchester,RBAC,User,normal,0.28014294998306055,True,True,191.60590923203432,137.29352217626055,230.78488043991968,97.7473675092282,False,valid
7105,2,2,27,7.11,morning,London,MAC,User,normal,0.26981832424157476,True,True,215.224448729244,113.76914717519034,177.56452363800867,58.86025476740737,False,valid
7106,20,5,78,16.07,off_hours,Birmingham,RBAC,User,normal,0.26217569937126123,True,True,178.6714416672557,100.09461263956474,233.60228691627873,65.53494946735672,False,valid
7107,15,9,87,13.01,morning,Birmingham,RBAC,User,anomalous,0.7734917781358719,False,False,174.57482901876048,132.1741418334345,212.49618069596198,92.94774929183436,False,valid
7108,7,3,51,21.52,evening,London,RBAC,User,normal,0.36076853727456665,True,True,201.68680029577868,132.18665533609476,254.55841440276694,85.56554073321006,False,valid
7109,13,7,73,6.87,afternoon,Birmingham,RBAC,Fleet,normal,0.28486065068567273,True,True,195.99370064964057,137.1977502275967,213.1764825308253,54.17782829268906,False,valid
